layer_12.v.bin,12,v,4096,1,64,1,3.943359,21.026920,0.000080
layer_13.k.bin,13,k,4096,0,64,1,10.859375,159.630005,0.000609
layer_13.k.bin,13,k,4096,1,64,1,11.242188,171.057297,0.000653
layer_13.v.bin,13,v,4096,0,64,1,4.148438,23.349285,0.000089
layer_13.v.bin,13,v,4096,1,64,1,3.974609,21.379360,0.000082
layer_14.k.bin,14,k,4096,0,64,1,14.796875,296.385773,0.001131
layer_14.k.bin,14,k,4096,1,64,1,12.367188,207.434265,0.000791
layer_14.v.bin,14,v,4096,0,64,1,4.312500,25.170189,0.000096
layer_14.v.bin,14,v,4096,1,64,1,4.882812,32.383671,0.000124
layer_15.k.bin,15,k,4096,0,64,1,13.335938,240.475388,0.000917
layer_15.k.bin,15,k,4096,1,64,1,11.726562,186.082718,0.000710
layer_15.v.bin,15,v,4096,0,64,1,4.875000,32.151218,0.000123
layer_15.v.bin,15,v,4096,1,64,1,4.667969,29.616472,0.000113
layer_16.k.bin,16,k,4096,0,64,1,14.515625,285.478485,0.001089
layer_16.k.bin,16,k,4096,1,64,1,12.375000,207.299911,0.000791
layer_16.v.bin,16,v,4096,0,64,1,5.292969,37.870850,0.000144
layer_16.v.bin,16,v,4096,1,64,1,5.562500,41.897247,0.000160
layer_17.k.bin,17,k,4096,0,64,1,10.859375,159.941223,0.000610
layer_17.k.bin,17,k,4096,1,64,1,13.078125,231.533035,0.000883
layer_17.v.bin,17,v,4096,0,64,1,4.667969,29.516592,0.000113
layer_17.v.bin,17,v,4096,1,64,1,7.359375,73.135963,0.000279
layer_18.k.bin,18,k,4096,0,64,1,9.835938,130.718262,0.000499
layer_18.k.bin,18,k,4096,1,64,1,15.015625,304.815674,0.001163
layer_18.v.bin,18,v,4096,0,64,1,6.277344,53.284466,0.000203
layer_18.v.bin,18,v,4096,1,64,1,4.914062,32.662334,0.000125
layer_19.k.bin,19,k,4096,0,64,1,15.179688,312.397430,0.001192
layer_19.k.bin,19,k,4096,1,64,1,12.687500,218.253265,0.000833
layer_19.v.bin,19,v,4096,0,64,1,6.156250,51.327965,0.000196
layer_19.v.bin,19,v,4096,1,64,1,4.914062,32.721394,0.000125
layer_20.k.bin,20,k,4096,0,64,1,15.796875,338.490479,0.001291
layer_20.k.bin,20,k,4096,1,64,1,11.851562,190.020187,0.000725
layer_20.v.bin,20,v,4096,0,64,1,5.437500,39.908897,0.000152
layer_20.v.bin,20,v,4096,1,64,1,12.625000,215.366974,0.000822
layer_21.k.bin,21,k,4096,0,64,1,16.562500,370.693329,0.001414
layer_21.k.bin,21,k,4096,1,64,1,11.945312,193.288788,0.000737
layer_21.v.bin,21,v,4096,0,64,1,13.351562,241.404556,0.000921
layer_21.v.bin,21,v,4096,1,64,1,13.476562,246.056625,0.000939
layer_22.k.bin,22,k,4096,0,64,1,11.304688,173.235626,0.000661
layer_22.k.bin,22,k,4096,1,64,1,12.101562,198.328369,0.000757
layer_22.v.bin,22,v,4096,0,64,1,17.578125,419.022888,0.001598
layer_22.v.bin,22,v,4096,1,64,1,13.851562,259.334717,0.000989
layer_23.k.bin,23,k,4096,0,64,1,14.109375,268.808563,0.001025
layer_23.k.bin,23,k,4096,1,64,1,11.578125,181.865051,0.000694
layer_23.v.bin,23,v,4096,0,64,1,13.140625,233.636017,0.000891
layer_23.v.bin,23,v,4096,1,64,1,13.976562,264.701965,0.001010
