layer_18.k.bin,18,k,4096,1,64,1,14.218750,274.195312,0.001046
layer_18.v.bin,18,v,4096,0,64,1,5.953125,48.050270,0.000183
layer_18.v.bin,18,v,4096,1,64,1,4.476562,27.203743,0.000104
layer_19.k.bin,19,k,4096,0,64,1,15.312500,316.171661,0.001206
layer_19.k.bin,19,k,4096,1,64,1,12.992188,227.295746,0.000867
layer_19.v.bin,19,v,4096,0,64,1,6.191406,51.986462,0.000198
layer_19.v.bin,19,v,4096,1,64,1,5.027344,34.263634,0.000131
layer_20.k.bin,20,k,4096,0,64,1,16.437500,366.929169,0.001400
layer_20.k.bin,20,k,4096,1,64,1,11.734375,186.388382,0.000711
layer_20.v.bin,20,v,4096,0,64,1,5.265625,37.572571,0.000143
layer_20.v.bin,20,v,4096,1,64,1,12.484375,210.454666,0.000803
layer_21.k.bin,21,k,4096,0,64,1,15.109375,308.593475,0.001177
layer_21.k.bin,21,k,4096,1,64,1,12.804688,221.445297,0.000845
layer_21.v.bin,21,v,4096,0,64,1,13.539062,248.943878,0.000950
layer_21.v.bin,21,v,4096,1,64,1,11.593750,182.092545,0.000695
layer_22.k.bin,22,k,4096,0,64,1,11.210938,170.118958,0.000649
layer_22.k.bin,22,k,4096,1,64,1,10.593750,151.941422,0.000580
layer_22.v.bin,22,v,4096,0,64,1,19.921875,536.895935,0.002048
layer_22.v.bin,22,v,4096,1,64,1,13.703125,254.577286,0.000971
layer_23.k.bin,23,k,4096,0,64,1,13.515625,247.625885,0.000945
layer_23.k.bin,23,k,4096,1,64,1,11.023438,164.383972,0.000627
layer_23.v.bin,23,v,4096,0,64,1,11.898438,191.901520,0.000732
layer_23.v.bin,23,v,4096,1,64,1,16.390625,363.733948,0.001388
