layer_15.v.bin,15,v,4096,1,64,2,5.101562,6.031516,0.000023
layer_16.k.bin,16,k,4096,0,64,2,13.125000,66.432663,0.000253
layer_16.k.bin,16,k,4096,1,64,2,12.984375,62.053230,0.000237
layer_16.v.bin,16,v,4096,0,64,2,5.082031,6.633314,0.000025
layer_16.v.bin,16,v,4096,1,64,2,6.531250,7.739007,0.000030
layer_17.k.bin,17,k,4096,0,64,2,11.125000,65.825958,0.000251
layer_17.k.bin,17,k,4096,1,64,2,12.414062,93.130737,0.000355
layer_17.v.bin,17,v,4096,0,64,2,4.472656,16.256857,0.000062
layer_17.v.bin,17,v,4096,1,64,2,7.382812,11.092888,0.000042
layer_18.k.bin,18,k,4096,0,64,2,9.804688,56.387180,0.000215
layer_18.k.bin,18,k,4096,1,64,2,14.218750,104.365150,0.000398
layer_18.v.bin,18,v,4096,0,64,2,5.953125,10.303366,0.000039
layer_18.v.bin,18,v,4096,1,64,2,4.476562,4.823042,0.000018
layer_19.k.bin,19,k,4096,0,64,2,15.312500,114.923012,0.000438
layer_19.k.bin,19,k,4096,1,64,2,12.992188,129.543121,0.000494
layer_19.v.bin,19,v,4096,0,64,2,6.191406,8.028256,0.000031
layer_19.v.bin,19,v,4096,1,64,2,5.027344,7.676703,0.000029
layer_20.k.bin,20,k,4096,0,64,2,16.437500,133.746719,0.000510
layer_20.k.bin,20,k,4096,1,64,2,11.734375,71.152718,0.000271
layer_20.v.bin,20,v,4096,0,64,2,5.265625,6.628715,0.000025
layer_20.v.bin,20,v,4096,1,64,2,12.484375,52.912785,0.000202
layer_21.k.bin,21,k,4096,0,64,2,15.109375,74.248352,0.000283
layer_21.k.bin,21,k,4096,1,64,2,12.804688,58.889763,0.000225
layer_21.v.bin,21,v,4096,0,64,2,13.539062,100.195328,0.000382
layer_21.v.bin,21,v,4096,1,64,2,11.593750,26.746181,0.000102
layer_22.k.bin,22,k,4096,0,64,2,11.210938,53.520859,0.000204
layer_22.k.bin,22,k,4096,1,64,2,10.593750,45.109547,0.000172
layer_22.v.bin,22,v,4096,0,64,2,19.921875,31.543243,0.000120
layer_22.v.bin,22,v,4096,1,64,2,13.703125,26.973770,0.000103
layer_23.k.bin,23,k,4096,0,64,2,13.515625,98.910309,0.000377
layer_23.k.bin,23,k,4096,1,64,2,11.023438,41.669868,0.000159
layer_23.v.bin,23,v,4096,0,64,2,11.898438,25.047680,0.000096
layer_23.v.bin,23,v,4096,1,64,2,16.390625,25.784317,0.000098
